Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
141,40,85,1232,False,3.8,0,8/4/2024 9:23:13 AM,False,0,1,86,13.7,2132,,3.8,0,8/4/2024 9:58:40 AM,False,0,1,937B0677,86,2,13,GF,40/85,1003,1003,Peregrine
Time (ms),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
0,1.1,0,1,0.23,0.21,0,0,0,1,0,30,False,True,0,0,51,36,25,3.78,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
2000,1.3,0,1,0.23,0.21,0,0,0,1,0,30,False,True,0,0,49,35,24,3.78,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
4000,1.6,0,1,0.24,0.21,0,0,0,1,0,30,False,True,0,0,49,36,25,3.78,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
6000,1.8,0,1,0.25,0.21,0,0,0,1,0,30,False,True,0,0,49,34,22,3.78,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
8000,1.7,0,1,0.24,0.21,0,0,0,1,0,30,False,True,0,0,49,34,22,3.78,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
10000,1.6,0,1,0.24,0.21,0,0,99,1,0,30,False,True,0,0,49,35,25,3.78,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
12000,1.7,0,1,0.24,0.21,0,0,99,1,0,29,False,True,0,0,49,35,24,3.78,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
14000,1.8,0,1,0.24,0.21,0,0,99,1,0,29,False,True,0,0,50,36,25,3.78,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
16000,1.9,0,1,0.25,0.21,0,0,99,1,0,29,False,True,0,0,50,35,25,3.78,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
18000,1.8,0,1,0.24,0.21,0,0,99,1,0,29,False,True,0,0,50,36,24,3.78,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
20000,1.7,0,1,0.24,0.21,0,0,99,1,0,29,False,True,0,0,49,35,24,3.78,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
22000,1.6,0,1,0.24,0.21,0,0,99,1,0,29,False,True,0,0,49,34,23,3.78,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
24000,1.5,0,1,0.24,0.21,0,0,99,1,0,29,False,True,0,0,48,34,24,3.78,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
26000,1.8,0,1,0.24,0.21,0,0,99,1,0,29,False,True,0,0,50,35,23,3.78,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
28000,2.1,0,1,0.25,0.21,0,0,99,1,0,29,False,True,0,0,49,35,23,3.78,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
30000,2.4,0,1,0.26,0.21,0,0,99,1,0,29,False,True,0,0,49,36,25,3.78,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
32000,2.7,0,1,0.26,0.21,0,0,99,1,0,29,False,True,0,0,47,34,22,3.78,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
34000,2.8,0,1,0.27,0.21,0,0,99,1,0,29,False,True,0,0,48,35,25,3.78,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
36000,2.7,0,1,0.27,0.21,0,0,99,1,0,29,False,True,0,0,47,34,23,3.78,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
38000,2.5,0,1,0.26,0.21,0,0,99,1,0,29,False,True,0,0,48,34,24,3.78,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
40000,2.2,0,1,0.26,0.21,0,0,99,1,0,29,False,True,0,0,52,37,27,3.78,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
42000,1.9,0,1,0.25,0.21,0,0,99,1,0,29,False,True,0,0,51,37,27,3.78,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
44000,1.8,0,1,0.25,0.21,0,0,99,1,0,29,False,True,0,0,51,37,26,3.78,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
46000,1.7,0,1,0.24,0.21,0,0,99,1,0,29,False,True,0,0,52,37,26,3.78,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
48000,1.7,0,1,0.24,0.21,0,0,99,1,0,29,False,True,0,0,49,35,24,3.78,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
50000,1.7,0,1,0.24,0.21,0,0,99,1,0,29,False,True,0,0,49,35,24,3.78,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
52000,1.8,0,1,0.24,0.21,0,0,99,1,0,29,False,True,0,0,49,35,25,3.78,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
54000,1.7,0,1,0.24,0.21,0,0,99,1,0,29,False,True,0,0,48,35,25,3.78,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
