Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
152,40,85,6865,False,4,0,8/15/2024 9:16:53 AM,False,0,1,86,8.900001,1867,,4,0,8/15/2024 9:47:55 AM,False,0,1,937B0677,86,2,13,GF,40/85,1003,1003,Peregrine
Time (ms),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
0,1.9,0,1,0.24,0.21,0,0,0,1,0,26,False,True,0,0,51,35,25,3.99,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
2000,2.1,0,1,0.25,0.21,0,0,0,1,0,26,False,True,0,0,52,36,26,3.99,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
4000,2.1,0,1,0.25,0.21,0,0,99,1,0,26,False,True,0,0,51,35,25,4,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
6000,2.2,0,1,0.25,0.21,0,0,99,1,0,26,False,True,0,0,52,37,26,4,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
8000,2.3,0,1,0.25,0.21,0,0,99,1,0,25,False,True,0,0,52,37,27,4,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
10000,2.4,0,1,0.26,0.21,0,0,99,1,0,25,False,True,0,0,50,36,25,4,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
12000,2.6,0,1,0.26,0.21,0,0,99,1,0,25,False,True,0,0,50,36,26,4,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
14000,3.1,0,1,0.27,0.21,0,0,99,1,0,25,False,True,0,0,53,38,26,4,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
16000,3.4,0,1,0.28,0.21,0,0,99,1,0,25,False,True,0,0,50,34,23,4,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
18000,3.8,0,1,0.29,0.21,0,0,99,1,0,24,False,True,0,0,50,34,23,4,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
20000,3.9,0,1,0.29,0.21,0,0,99,1,0,24,False,True,0,0,50,34,24,4,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
22000,4.1,0,1,0.29,0.21,0,0,99,1,0,24,False,True,0,0,53,38,27,4,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
24000,3.9,0,1,0.29,0.21,0,0,99,1,0,24,False,True,0,0,51,34,24,4,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
26000,3.8,0,1,0.29,0.21,0,0,99,1,0,24,False,True,0,0,52,36,25,4,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
28000,3.9,0,1,0.29,0.21,0,0,99,1,0,24,False,True,0,0,52,36,25,4,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
30000,3.7,0,1,0.29,0.21,0,0,99,1,0,24,False,True,0,0,51,35,25,4,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
32000,3.4,0,1,0.28,0.21,0,0,99,1,0,24,False,True,0,0,51,35,25,4,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
34000,3.3,0,1,0.28,0.21,0,0,99,1,0,24,False,True,0,0,52,37,27,4,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
36000,2.7,0,1,0.27,0.21,0,0,99,1,0,23,False,True,0,0,53,39,28,4,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
38000,2.2,0,1,0.26,0.21,0,0,99,1,0,23,False,True,0,0,51,35,25,4,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
40000,2,0,1,0.25,0.21,0,0,99,1,0,23,False,True,0,0,52,36,26,4,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
42000,1.8,0,1,0.25,0.21,0,0,99,1,0,23,False,True,0,0,52,36,27,4,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
44000,1.5,0,1,0.24,0.21,0,0,99,1,0,23,False,True,0,0,53,38,27,4,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
46000,1.4,0,1,0.24,0.21,0,0,99,1,0,23,False,True,0,0,52,37,27,4,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
48000,1.1,0,1,0.23,0.21,0,0,99,1,0,23,False,True,0,0,51,35,25,4,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
50000,0,0,1,0.23,0.21,0,0,99,1,0,23,False,True,0,0,53,38,27,4,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
52000,0,0,1,0.23,0.21,0,0,99,1,0,23,False,True,0,0,54,39,29,4,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
54000,1,0,1,0.23,0.21,0,0,99,1,0,23,False,True,0,0,52,36,24,4,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
56000,1.2,0,1,0.23,0.21,0,0,99,1,0,23,False,True,0,0,55,40,28,4,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
58000,1.7,0,1,0.24,0.21,0,0,99,1,0,23,False,True,0,0,54,37,26,4,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
60000,2.4,0,1,0.25,0.21,0,0,99,1,0,23,False,True,0,0,53,38,27,4,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
62000,2.8,0,1,0.27,0.21,0,0,99,1,0,23,False,True,0,0,53,38,27,4,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
64000,2.7,0,1,0.26,0.21,0,0,99,1,0,23,False,True,0,0,52,37,26,4,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
66000,2.6,0,1,0.26,0.21,0,0,99,1,0,23,False,True,0,0,52,37,25,4,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
68000,2.5,0,1,0.26,0.21,0,0,99,1,0,23,False,True,0,0,52,36,26,4,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
