Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
128,40,85,153,False,3.9,1,7/28/2024 2:30:24 PM,False,0,1,86,5.7,1464,,3.9,1,7/28/2024 2:54:48 PM,False,0,1,937B0677,86,2,13,GF,40/85,1002,1002,Peregrine
Time (ms),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
1166000,1.5,0,1,0.24,0.21,0,0,99,1,0,26,False,True,0,0,53,41,30,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1168000,1.7,0,1,0.24,0.21,0,0,99,1,0,26,False,True,0,0,52,40,28,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1170000,1.8,0,1,0.25,0.21,0,0,99,1,0,26,False,True,0,0,53,41,29,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1172000,1.8,0,1,0.25,0.21,0,0,99,1,0,26,False,True,0,0,52,38,27,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1174000,1.8,0,1,0.25,0.21,0,0,99,1,0,26,False,True,0,0,53,40,29,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1176000,1.7,0,1,0.24,0.21,0,0,99,1,0,26,False,True,0,0,53,42,31,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1178000,1.4,0,1,0.24,0.21,0,0,99,1,0,26,False,True,0,0,52,41,29,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1180000,1.3,0,1,0.24,0.21,0,0,99,1,0,26,False,True,0,0,54,41,30,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1182000,1.2,0,1,0.23,0.21,0,0,99,1,0,26,False,True,0,0,54,40,29,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1184000,1.1,0,1,0.23,0.21,0,0,99,1,0,26,False,True,0,0,54,39,28,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1186000,1,0,1,0.23,0.21,0,0,99,1,0,26,False,True,0,0,54,39,28,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1188000,1,0,1,0.23,0.21,0,0,99,1,0,26,False,True,0,0,54,38,28,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1190000,0,0,1,0.23,0.21,0,0,99,1,0,26,False,True,0,0,53,39,29,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1192000,0,0,1,0.22,0.21,0,0,99,1,0,26,False,True,0,0,52,39,27,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1194000,0,0,1,0.22,0.21,0,0,99,1,0,26,False,True,0,0,53,41,29,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1196000,0,0,1,0.22,0.21,0,0,99,1,0,26,False,True,0,0,52,39,27,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1198000,0,0,1,0.21,0.21,0,0,99,1,0,26,False,True,0,0,58,42,31,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1200000,0,0,1,0.22,0.21,0,0,99,1,0,26,False,True,0,0,52,40,28,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1202000,1.3,0,1,0.23,0.21,0,0,99,1,0,26,False,True,0,0,51,39,27,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1204000,1.7,0,1,0.24,0.21,0,0,99,1,0,26,False,True,0,0,50,38,27,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1206000,2,0,1,0.25,0.21,0,0,99,1,0,26,False,True,0,0,51,39,27,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1208000,2.1,0,1,0.25,0.21,0,0,99,1,0,26,False,True,0,0,51,40,28,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
