Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
130,40,85,117,False,3.8,1,8/1/2024 3:00:56 PM,False,0,1,86,9.400001,2301,,3.8,1,8/1/2024 3:39:12 PM,False,0,1,937B0677,86,2,13,GF,40/85,995,995,Peregrine
Time (ms),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
0,4,0,1,0.28,0.21,0,0,0,1,0,28,False,True,0,0,52,38,28,3.83,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
2000,4.5,0,1,0.3,0.21,0,0,0,1,0,28,False,True,0,0,52,38,28,3.83,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
4000,4.8,0,1,0.3,0.21,0,0,99,1,0,28,False,True,0,0,52,38,27,3.84,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
6000,4.9,0,1,0.31,0.21,0,0,99,1,0,28,False,True,0,0,52,38,27,3.84,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
8000,5.1,0,1,0.31,0.21,0,0,99,1,0,28,False,True,0,0,52,38,28,3.84,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
10000,5.4,0,1,0.32,0.21,0,0,99,1,0,28,False,True,0,0,51,38,26,3.84,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
12000,5.7,0,1,0.32,0.21,0,0,99,1,0,27,False,True,0,0,52,38,28,3.84,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
14000,5.6,0,1,0.32,0.21,0,0,99,1,0,27,False,True,0,0,49,37,25,3.84,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
16000,5.6,0,1,0.32,0.21,0,0,99,1,0,27,False,True,0,0,52,38,28,3.84,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
18000,5.3,0,1,0.32,0.21,0,0,99,1,0,27,False,True,0,0,52,39,28,3.84,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
20000,5.2,0,1,0.32,0.21,0,0,99,1,0,27,False,True,0,0,51,38,28,3.84,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
22000,5.2,0,1,0.31,0.21,0,0,99,1,0,27,False,True,0,0,51,37,28,3.84,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
24000,5.3,0,1,0.32,0.21,0,0,99,1,0,27,False,True,0,0,51,38,26,3.84,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
26000,5.4,0,1,0.32,0.21,0,0,99,1,0,27,False,True,0,0,52,38,28,3.84,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
28000,5.5,0,1,0.32,0.21,0,0,99,1,0,27,False,True,0,0,51,38,26,3.84,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
30000,5.4,0,1,0.32,0.21,0,0,99,1,0,27,False,True,0,0,52,38,28,3.84,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
32000,5.1,0,1,0.31,0.21,0,0,99,1,0,27,False,True,0,0,52,39,28,3.84,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
34000,5.1,0,1,0.31,0.21,0,0,99,1,0,27,False,True,0,0,52,39,28,3.84,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
36000,5.3,0,1,0.32,0.21,0,0,99,1,0,27,False,True,0,0,52,39,29,3.84,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
38000,5.4,0,1,0.32,0.21,0,0,99,1,0,26,False,True,0,0,52,39,29,3.84,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
40000,5.2,0,1,0.32,0.21,0,0,99,1,0,26,False,True,0,0,50,38,26,3.84,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
42000,5,0,1,0.31,0.21,0,0,99,1,0,26,False,True,0,0,53,39,29,3.84,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
44000,4.8,0,1,0.31,0.21,0,0,99,1,0,26,False,True,0,0,53,40,28,3.84,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
46000,4.7,0,1,0.31,0.21,0,0,99,1,0,26,False,True,0,0,52,38,28,3.84,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
48000,4.7,0,1,0.31,0.21,0,0,99,1,0,26,False,True,0,0,49,37,25,3.84,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
50000,4.6,0,1,0.3,0.21,0,0,99,1,0,26,False,True,0,0,52,38,28,3.84,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
52000,4.5,0,1,0.3,0.21,0,0,99,1,0,26,False,True,0,0,53,39,29,3.84,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
54000,4.4,0,1,0.3,0.21,0,0,99,1,0,26,False,True,0,0,50,38,27,3.84,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
56000,4.4,0,1,0.3,0.21,0,0,99,1,0,26,False,True,0,0,51,38,28,3.84,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
58000,4.3,0,1,0.3,0.21,0,0,99,1,0,26,False,True,0,0,51,37,26,3.84,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
60000,4.2,0,1,0.3,0.21,0,0,99,1,0,26,False,True,0,0,52,38,27,3.84,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
62000,4,0,1,0.29,0.21,0,0,99,1,0,26,False,True,0,0,50,37,25,3.84,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
64000,4,0,1,0.29,0.21,0,0,99,1,0,26,False,True,0,0,53,39,29,3.84,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
66000,3.9,0,1,0.29,0.21,0,0,99,1,0,26,False,True,0,0,50,37,25,3.84,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
68000,4,0,1,0.29,0.21,0,0,99,1,0,26,False,True,0,0,50,36,24,3.84,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
70000,3.9,0,1,0.29,0.21,0,0,99,1,0,26,False,True,0,0,50,37,26,3.84,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
72000,3.8,0,1,0.29,0.21,0,0,99,1,0,26,False,True,0,0,51,38,25,3.84,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
74000,3.9,0,1,0.29,0.21,0,0,99,1,0,26,False,True,0,0,51,37,25,3.84,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
76000,3.9,0,1,0.29,0.21,0,0,99,1,0,26,False,True,0,0,52,38,28,3.84,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
78000,3.9,0,1,0.29,0.21,0,0,99,1,0,26,False,True,0,0,52,39,27,3.84,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
80000,3.9,0,1,0.29,0.21,0,0,99,1,0,26,False,True,0,0,51,38,27,3.84,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
82000,3.8,0,1,0.29,0.21,0,0,99,1,0,26,False,True,0,0,50,36,24,3.84,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
84000,3.8,0,1,0.29,0.21,0,0,99,1,0,26,False,True,0,0,50,37,26,3.84,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
86000,3.8,0,1,0.29,0.21,0,0,99,1,0,26,False,True,0,0,50,37,26,3.84,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
88000,3.9,0,1,0.29,0.21,0,0,99,1,0,26,False,True,0,0,65,47,34,3.84,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
90000,3.9,0,1,0.29,0.21,0,0,99,1,0,26,False,True,0,0,54,40,28,3.84,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
92000,4.2,0,1,0.29,0.21,0,0,99,1,0,26,False,True,0,0,51,38,26,3.84,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
94000,4.3,0,1,0.3,0.21,0,0,99,1,0,26,False,True,0,0,52,37,26,3.84,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
96000,4.7,0,1,0.3,0.21,0,0,99,1,0,26,False,True,0,0,51,39,27,3.84,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
