Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
159,40,85,5,False,3.9,2,8/16/2024 3:35:34 PM,False,0,1,86,9.400001,1248,,3.9,2,8/16/2024 3:56:16 PM,False,0,1,937B0677,86,2,13,GF,40/85,1002,1002,Peregrine
Time (ms),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
0,0,0,1,0.22,0.21,0,0,99,1,0,25,False,True,0,0,53,40,29,3.93,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
2000,0,0,1,0.22,0.21,0,0,99,1,0,25,False,True,0,0,53,40,29,3.93,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
4000,1.2,0,1,0.23,0.21,0,0,99,1,0,25,False,True,0,0,53,39,27,3.93,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
6000,1.8,0,1,0.25,0.21,0,0,99,1,0,25,False,True,0,0,53,41,30,3.93,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
8000,2.1,0,1,0.25,0.21,0,0,99,1,0,25,False,True,0,0,53,41,30,3.93,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
10000,2.4,0,1,0.26,0.21,0,0,99,1,0,25,False,True,0,0,52,39,28,3.93,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
12000,2.6,0,1,0.26,0.21,0,0,99,1,0,25,False,True,0,0,53,40,29,3.93,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
14000,3,0,1,0.27,0.21,0,0,99,1,0,25,False,True,0,0,54,40,28,3.93,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
16000,3.3,0,1,0.28,0.21,0,0,99,1,0,25,False,True,0,0,52,37,27,3.93,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
18000,3.6,0,1,0.28,0.21,0,0,99,1,0,25,False,True,0,0,53,38,27,3.93,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
20000,3.7,0,1,0.29,0.21,0,0,99,1,0,25,False,True,0,0,54,41,29,3.93,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
22000,3.8,0,1,0.29,0.21,0,0,99,1,0,25,False,True,0,0,53,38,28,3.93,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
24000,3.8,0,1,0.29,0.21,0,0,99,1,0,25,False,True,0,0,54,39,29,3.93,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
26000,3.8,0,1,0.29,0.21,0,0,99,1,0,25,False,True,0,0,55,39,28,3.93,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
28000,4.2,0,1,0.3,0.21,0,0,99,1,0,25,False,True,0,0,53,38,28,3.93,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
30000,4.4,0,1,0.3,0.21,0,0,99,1,0,25,False,True,0,0,64,47,33,3.93,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
32000,4.7,0,1,0.31,0.21,0,0,99,1,0,25,False,True,0,0,54,41,29,3.93,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
34000,5.1,0,1,0.31,0.21,0,0,99,1,0,25,False,True,0,0,54,39,27,3.93,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
36000,5.2,0,1,0.32,0.21,0,0,99,1,0,25,False,True,0,0,52,37,27,3.93,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
38000,5.2,0,1,0.32,0.21,0,0,99,1,0,25,False,True,0,0,52,37,26,3.93,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
40000,4.9,0,1,0.31,0.21,0,0,99,1,0,25,False,True,0,0,52,37,26,3.93,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
42000,4.5,0,1,0.3,0.21,0,0,99,1,0,25,False,True,0,0,52,37,28,3.93,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
44000,4.2,0,1,0.3,0.21,0,0,99,1,0,25,False,True,0,0,52,37,26,3.93,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
46000,4,0,1,0.29,0.21,0,0,99,1,0,25,False,True,0,0,52,38,28,3.93,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
48000,3.8,0,1,0.29,0.21,0,0,99,1,0,25,False,True,0,0,52,38,28,3.93,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
50000,3.7,0,1,0.29,0.21,0,0,99,1,0,25,False,True,0,0,53,40,30,3.93,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
52000,3.7,0,1,0.29,0.21,0,0,99,1,0,25,False,True,0,0,53,41,30,3.93,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
54000,3.7,0,1,0.29,0.21,0,0,99,1,0,25,False,True,0,0,54,41,30,3.93,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
56000,3.9,0,1,0.29,0.21,0,0,99,1,0,25,False,True,0,0,54,41,30,3.93,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
58000,4,0,1,0.29,0.21,0,0,99,1,0,25,False,True,0,0,51,35,25,3.93,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
60000,4.2,0,1,0.29,0.21,0,0,99,1,0,25,False,True,0,0,51,36,26,3.93,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
62000,4,0,1,0.29,0.21,0,0,99,1,0,25,False,True,0,0,51,37,26,3.93,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
64000,4,0,1,0.29,0.21,0,0,99,1,0,25,False,True,0,0,57,42,30,3.93,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
66000,3.9,0,1,0.29,0.21,0,0,99,1,0,25,False,True,0,0,57,42,30,3.93,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
68000,3.8,0,1,0.29,0.21,0,0,99,1,0,25,False,True,0,0,61,47,35,3.93,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
70000,3.8,0,1,0.29,0.21,0,0,99,1,0,25,False,True,0,0,55,41,30,3.93,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
72000,3.8,0,1,0.29,0.21,0,0,99,1,0,25,False,True,0,0,67,51,37,3.93,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
74000,4.4,0,1,0.3,0.21,0,0,99,1,0,25,False,True,0,0,54,41,29,3.93,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
