Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
144,40,85,5611,False,4.1,0,8/8/2024 11:50:11 AM,False,0,1,86,10.1,2129,,4.1,0,8/8/2024 12:25:35 PM,False,0,1,937B0677,86,2,13,GF,40/85,997,997,Peregrine
Time (ms),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
60000,3.6,0,1,0.28,0.21,0,0,99,1,0,28,False,True,0,0,56,41,28,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
62000,3.6,0,1,0.28,0.21,0,0,99,1,0,28,False,True,0,0,56,41,29,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
64000,3.6,0,1,0.28,0.21,0,0,99,1,0,28,False,True,0,0,56,41,27,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
66000,3.5,0,1,0.28,0.21,0,0,99,1,0,27,False,True,0,0,55,39,27,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
68000,3.3,0,1,0.28,0.21,0,0,99,1,0,27,False,True,0,0,57,40,29,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
70000,3.4,0,1,0.28,0.21,0,0,99,1,0,27,False,True,0,0,54,41,28,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
72000,3.4,0,1,0.28,0.21,0,0,99,1,0,27,False,True,0,0,55,40,28,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
74000,3.4,0,1,0.28,0.21,0,0,99,1,0,27,False,True,0,0,55,40,28,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
76000,3.4,0,1,0.28,0.21,0,0,99,1,0,27,False,True,0,0,55,40,28,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
78000,3.3,0,1,0.27,0.21,0,0,99,1,0,27,False,True,0,0,54,39,26,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
80000,3.3,0,1,0.28,0.21,0,0,99,1,0,27,False,True,0,0,55,39,26,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
82000,3.3,0,1,0.28,0.21,0,0,99,1,0,27,False,True,0,0,55,40,27,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
84000,3.3,0,1,0.28,0.21,0,0,99,1,0,27,False,True,0,0,54,39,27,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
86000,3.4,0,1,0.28,0.21,0,0,99,1,0,27,False,True,0,0,55,39,26,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
88000,3.6,0,1,0.28,0.21,0,0,99,1,0,27,False,True,0,0,55,39,28,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
90000,3.5,0,1,0.28,0.21,0,0,99,1,0,27,False,True,0,0,55,39,27,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
92000,3.3,0,1,0.28,0.21,0,0,99,1,0,27,False,True,0,0,55,40,28,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
94000,3.4,0,1,0.28,0.21,0,0,99,1,0,27,False,True,0,0,55,39,27,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
96000,3.5,0,1,0.28,0.21,0,0,99,1,0,27,False,True,0,0,55,40,28,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
98000,3.7,0,1,0.28,0.21,0,0,99,1,0,27,False,True,0,0,54,40,28,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
