Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
164,40,85,98,False,3.9,1,8/18/2024 11:25:31 AM,False,0,1,86,8.900001,2098,,3.9,1,8/18/2024 12:00:24 PM,False,0,1,937B0677,86,2,13,GF,40/85,1004,1004,Peregrine
Time (ms),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
0,5,0,1,0.31,0.21,0,0,0,1,0,25,False,True,0,0,54,41,30,3.88,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
2000,5.6,0,1,0.32,0.21,0,0,0,1,0,25,False,True,0,0,52,39,28,3.88,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
4000,5.7,0,1,0.33,0.21,0,0,99,1,0,24,False,True,0,0,52,39,27,3.88,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
6000,5.9,0,1,0.33,0.21,0,0,99,1,0,24,False,True,0,0,53,38,27,3.89,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
8000,6.1,0,1,0.34,0.21,0,0,99,1,0,24,False,True,0,0,52,37,25,3.89,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
10000,6,0,1,0.33,0.21,0,0,99,1,0,24,False,True,0,0,54,41,29,3.89,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
12000,6.1,0,1,0.33,0.21,0,0,99,1,0,24,False,True,0,0,52,37,25,3.89,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
14000,6.1,0,1,0.34,0.21,0,0,99,1,0,24,False,True,0,0,51,38,26,3.89,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
16000,5.9,0,1,0.33,0.21,0,0,99,1,0,24,False,True,0,0,51,38,25,3.89,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
18000,5.9,0,1,0.33,0.21,0,0,99,1,0,24,False,True,0,0,50,36,24,3.89,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
20000,5.9,0,1,0.33,0.21,0,0,99,1,0,24,False,True,0,0,51,38,26,3.89,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
22000,5.6,0,1,0.33,0.21,0,0,99,1,0,23,False,True,0,0,52,40,28,3.89,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
24000,5.2,0,1,0.32,0.21,0,0,99,1,0,23,False,True,0,0,55,41,30,3.89,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
26000,5.5,0,1,0.32,0.21,0,0,99,1,0,23,False,True,0,0,52,38,27,3.89,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
28000,5.6,0,1,0.33,0.21,0,0,99,1,0,23,False,True,0,0,51,38,26,3.89,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
30000,5.4,0,1,0.32,0.21,0,0,99,1,0,23,False,True,0,0,52,39,27,3.89,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
32000,5.7,0,1,0.33,0.21,0,0,99,1,0,23,False,True,0,0,51,39,26,3.89,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
34000,5.5,0,1,0.33,0.21,0,0,99,1,0,23,False,True,0,0,51,39,26,3.89,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
36000,5.5,0,1,0.32,0.21,0,0,99,1,0,23,False,True,0,0,51,38,27,3.89,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
38000,5.8,0,1,0.33,0.21,0,0,99,1,0,23,False,True,0,0,52,40,27,3.89,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
40000,5.9,0,1,0.33,0.21,0,0,99,1,0,23,False,True,0,0,52,40,27,3.89,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
42000,5.7,0,1,0.33,0.21,0,0,99,1,0,23,False,True,0,0,52,39,26,3.88,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
44000,5.9,0,1,0.33,0.21,0,0,99,1,0,23,False,True,0,0,52,40,28,3.89,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
46000,6.1,0,1,0.33,0.21,0,0,99,1,0,23,False,True,0,0,53,40,29,3.89,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
48000,6.1,0,1,0.34,0.21,0,0,99,1,0,23,False,True,0,0,53,41,30,3.89,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
50000,6.2,0,1,0.34,0.21,0,0,99,1,0,23,False,True,0,0,52,40,28,3.89,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
52000,6.3,0,1,0.34,0.21,0,0,99,1,0,23,False,True,0,0,53,40,28,3.89,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
54000,6.4,0,1,0.34,0.21,0,0,99,1,0,23,False,True,0,0,52,40,28,3.89,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
56000,6.3,0,1,0.34,0.21,0,0,99,1,0,22,False,True,0,0,53,39,27,3.89,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
58000,6.2,0,1,0.34,0.21,0,0,99,1,0,22,False,True,0,0,52,40,28,3.89,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
60000,6.3,0,1,0.34,0.21,0,0,99,1,0,22,False,True,0,0,52,40,29,3.89,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
62000,6.2,0,1,0.34,0.21,0,0,99,1,0,22,False,True,0,0,52,40,28,3.89,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
64000,5.8,0,1,0.33,0.21,0,0,99,1,0,22,False,True,0,0,51,39,27,3.89,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
66000,5.8,0,1,0.33,0.21,0,0,99,1,0,22,False,True,0,0,51,39,28,3.89,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
68000,5.6,0,1,0.33,0.21,0,0,99,1,0,22,False,True,0,0,52,40,29,3.89,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
70000,5.4,0,1,0.32,0.21,0,0,99,1,0,22,False,True,0,0,51,38,27,3.89,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
72000,5.3,0,1,0.32,0.21,0,0,99,1,0,22,False,True,0,0,52,39,27,3.89,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
74000,4.9,0,1,0.31,0.21,0,0,99,1,0,22,False,True,0,0,53,41,29,3.89,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
76000,4.8,0,1,0.31,0.21,0,0,99,1,0,22,False,True,0,0,53,40,28,3.89,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
78000,4.9,0,1,0.31,0.21,0,0,99,1,0,22,False,True,0,0,54,40,29,3.88,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
80000,4.9,0,1,0.31,0.21,0,0,99,1,0,22,False,True,0,0,53,39,27,3.88,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
82000,4.9,0,1,0.31,0.21,0,0,99,1,0,22,False,True,0,0,54,41,30,3.88,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
84000,5.1,0,1,0.31,0.21,0,0,99,1,0,22,False,True,0,0,54,41,30,3.88,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
86000,5,0,1,0.31,0.21,0,0,99,1,0,22,False,True,0,0,52,39,27,3.88,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
88000,5,0,1,0.31,0.21,0,0,99,1,0,22,False,True,0,0,53,41,29,3.88,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
90000,5.1,0,1,0.31,0.21,0,0,99,1,0,22,False,True,0,0,52,41,30,3.88,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
92000,5.2,0,1,0.32,0.21,0,0,99,1,0,22,False,True,0,0,53,39,27,3.89,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
94000,5.1,0,1,0.32,0.21,0,0,99,1,0,22,False,True,0,0,54,41,30,3.89,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
96000,5.3,0,1,0.32,0.21,0,0,99,1,0,22,False,True,0,0,54,41,30,3.88,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
98000,5.2,0,1,0.32,0.21,0,0,99,1,0,22,False,True,0,0,53,39,28,3.88,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
100000,5.1,0,1,0.32,0.21,0,0,99,1,0,22,False,True,0,0,54,41,29,3.88,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
102000,4.9,0,1,0.31,0.21,0,0,99,1,0,22,False,True,0,0,54,39,29,3.88,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
104000,5,0,1,0.31,0.21,0,0,99,1,0,22,False,True,0,0,53,40,29,3.88,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
106000,4.9,0,1,0.31,0.21,0,0,99,1,0,22,False,True,0,0,53,40,28,3.88,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
108000,4.7,0,1,0.31,0.21,0,0,99,1,0,22,False,True,0,0,52,40,29,3.88,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
110000,4.3,0,1,0.3,0.21,0,0,99,1,0,22,False,True,0,0,52,40,28,3.88,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
112000,3.7,0,1,0.29,0.21,0,0,99,1,0,22,False,True,0,0,52,40,29,3.88,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
114000,3.1,0,1,0.28,0.21,0,0,99,1,0,22,False,True,0,0,52,41,29,3.88,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
116000,2.6,0,1,0.27,0.21,0,0,99,1,0,22,False,True,0,0,53,41,30,3.88,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
118000,2.3,0,1,0.26,0.21,0,0,99,1,0,22,False,True,0,0,54,40,29,3.88,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
