Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
88,40,85,1265,False,4,0,6/29/2024 9:19:17 AM,False,0,1,86,10.3,2067,,4,0,6/29/2024 9:53:39 AM,False,0,1,937B0677,86,2,13,GF,40/85,1000,1000,Peregrine
Time (ms),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
0,6.1,0,1,0.33,0.21,0,0,0,1,0,23,False,True,0,0,53,38,28,3.96,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
2000,6.8,0,1,0.34,0.21,0,0,0,1,0,23,False,True,0,0,52,38,28,3.96,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
4000,7.3,0,1,0.36,0.21,0,0,99,1,0,23,False,True,0,0,53,39,30,3.97,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
6000,7.9,0,1,0.37,0.21,0,0,99,1,0,23,False,True,0,0,53,38,28,3.97,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
8000,8.3,0,1,0.38,0.21,0,0,99,1,0,23,False,True,0,0,53,39,30,3.97,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
10000,8.6,0,1,0.39,0.21,0,0,99,1,0,23,False,True,0,0,54,39,29,3.97,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
12000,9,0,1,0.39,0.21,0,0,99,1,0,23,False,True,0,0,52,37,27,3.97,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
14000,9.5,0,1,0.4,0.21,0,0,99,1,0,23,False,True,0,0,53,38,28,3.97,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
16000,10.3,0,1,0.42,0.21,0,0,99,1,0,23,False,True,0,0,52,37,27,3.97,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
18000,9.6,0,1,0.42,0.21,0,0,99,1,0,23,False,True,0,0,52,36,26,3.97,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
20000,9.5,0,1,0.41,0.21,0,0,99,1,0,23,False,True,0,0,52,37,26,3.97,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
22000,9.400001,0,1,0.4,0.21,0,0,99,1,0,23,False,True,0,0,52,37,26,3.97,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
24000,9.2,0,1,0.4,0.21,0,0,99,1,0,23,False,True,0,0,53,38,27,3.97,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
26000,9.1,0,1,0.4,0.21,0,0,99,1,0,22,False,True,0,0,52,37,27,3.97,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
28000,8.900001,0,1,0.4,0.21,0,0,99,1,0,22,False,True,0,0,53,38,28,3.97,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
30000,9,0,1,0.4,0.21,0,0,99,1,0,22,False,True,0,0,52,38,27,3.97,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
32000,8.900001,0,1,0.4,0.21,0,0,99,1,0,22,False,True,0,0,53,38,29,3.97,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
34000,8.5,0,1,0.39,0.21,0,0,99,1,0,22,False,True,0,0,54,39,30,3.97,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
36000,8.6,0,1,0.39,0.21,0,0,99,1,0,22,False,True,0,0,53,39,29,3.97,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
38000,8.6,0,1,0.39,0.21,0,0,99,1,0,22,False,True,0,0,53,38,28,3.97,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
