Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
125,40,85,127,False,3.9,2,7/27/2024 1:55:45 PM,False,0,1,86,28.5,1482,,3.9,5,7/27/2024 2:20:22 PM,False,0,1,937B0677,86,2,13,GF,40/85,1006,1006,Peregrine
Time (ms),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
0,4.5,0,1,0.3,0.21,0,0,0,1,0,26,False,True,0,0,53,40,28,3.91,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
2000,4.8,0,1,0.31,0.21,0,0,0,1,0,26,False,True,0,0,53,40,29,3.91,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
4000,5,0,1,0.31,0.21,0,0,99,1,0,26,False,True,0,0,52,40,28,3.91,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
6000,5.5,0,1,0.32,0.21,0,0,99,1,0,26,False,True,0,0,52,38,27,3.92,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
8000,6,0,1,0.33,0.21,0,0,99,1,0,26,False,True,0,0,52,37,27,3.92,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
10000,6.7,0,1,0.34,0.21,0,0,99,1,0,26,False,True,0,0,51,36,26,3.92,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
12000,7,0,1,0.35,0.21,0,0,99,1,0,26,False,True,0,0,52,38,26,3.92,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
14000,7.6,0,1,0.36,0.21,0,0,99,1,0,26,False,True,0,0,56,43,30,3.92,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
16000,8.2,0,1,0.38,0.21,0,0,99,1,0,26,False,True,0,0,53,40,29,3.92,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
18000,8.5,0,1,0.39,0.21,0,0,99,1,0,26,False,True,0,0,54,41,30,3.92,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
20000,9,0,1,0.4,0.21,0,0,99,1,0,26,False,True,0,0,57,42,31,3.92,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
22000,9.5,0,1,0.4,0.21,0,0,99,1,0,26,False,True,0,0,53,38,28,3.92,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
24000,9.900001,0,1,0.41,0.21,0,0,99,1,0,26,False,True,0,0,55,39,30,3.92,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
26000,10.6,0,1,0.43,0.21,0,0,99,1,0,25,False,True,0,0,53,40,28,3.92,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
28000,10.8,0,1,0.43,0.21,0,0,99,1,0,25,False,True,0,0,51,39,28,3.92,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
30000,11,0,2,0.44,0.21,0,0,99,1,0,25,False,True,0,0,50,34,24,3.92,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
32000,11.3,0,2,0.44,0.21,0,0,99,1,0,25,False,True,0,0,52,37,26,3.92,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
34000,11.6,0,2,0.45,0.21,0,0,99,1,0,25,False,True,0,0,51,38,27,3.92,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
36000,12,0,5,0.46,0.21,0,0,99,1,0,25,False,True,0,0,52,40,28,3.92,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
38000,12.3,0,5,0.46,0.21,0,0,99,1,0,24,False,True,0,0,54,40,29,3.91,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
40000,12.6,0,5,0.47,0.21,0,0,99,1,0,24,False,True,0,0,53,40,29,3.91,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
42000,13.2,0,5,0.48,0.21,0,0,99,1,0,24,False,True,0,0,53,40,28,3.91,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
44000,13.6,0,5,0.49,0.21,0,0,99,1,0,24,False,True,0,0,52,40,28,3.91,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
46000,14.1,0,5,0.5,0.21,0,0,72,1,0,24,False,True,0,0,52,40,28,3.91,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
48000,14.8,0,5,0.51,0.21,0,0,72,1,0,24,False,True,0,0,54,41,29,3.91,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
50000,15.5,0,5,0.53,0.21,0,0,72,1,0,23,False,True,0,0,52,40,27,3.91,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
52000,16,0,5,0.54,0.21,0,0,56,1,0,23,False,True,0,0,53,39,27,3.91,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
54000,16.6,0,5,0.55,0.21,0,0,56,1,0,23,False,True,0,0,52,40,28,3.91,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
56000,17.3,0,5,0.57,0.21,0,0,56,1,0,23,False,True,0,0,53,40,29,3.91,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
58000,18,0,5,0.58,0.21,0,0,56,1,0,23,False,True,0,0,52,39,29,3.91,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
60000,18.7,0,5,0.6,0.21,0,0,56,1,0,23,False,True,0,0,53,40,28,3.91,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
62000,19.3,0,5,0.61,0.21,0,0,56,1,0,23,False,True,0,0,53,41,29,3.91,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
64000,20,0,5,0.62,0.21,0,0,35,1,0,23,False,True,0,0,53,41,29,3.91,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
66000,20.7,0,5,0.64,0.21,0,0,35,1,0,23,False,True,0,0,52,40,29,3.91,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
68000,21.5,0,6,0.65,0.21,0,0,29,1,0,22,False,True,0,0,53,41,29,3.91,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
70000,22.2,0,6,0.67,0.21,0,0,29,1,0,22,False,True,0,0,51,39,26,3.91,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
72000,22.8,0,6,0.68,0.21,0,0,23,1,0,22,False,True,0,0,51,39,27,3.91,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
74000,23.4,0,6,0.69,0.21,0,0,23,1,0,21,False,True,0,0,52,40,27,3.91,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
76000,24,0,6,0.71,0.21,0,0,23,1,0,21,False,True,0,0,52,40,28,3.91,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
78000,24.6,0,6,0.72,0.21,0,0,23,1,0,21,False,True,0,0,52,40,27,3.91,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
80000,25.2,0,6,0.73,0.21,0,0,23,1,0,20,False,True,0,0,52,40,28,3.91,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
82000,25.8,0,6,0.75,0.21,0,0,23,1,0,20,False,True,0,0,52,40,28,3.91,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
