Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
133,40,85,78,False,3.8,0,8/2/2024 12:15:06 PM,False,0,1,86,34.6,1434,,3.8,3,8/2/2024 12:38:55 PM,False,0,1,937B0677,86,2,13,GF,40/85,994,994,Peregrine
Time (ms),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
166000,26.9,0,6,0.76,0.21,0,0,20,1,0,18,False,True,0,0,52,38,28,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
168000,27.6,0,6,0.78,0.21,0,0,15,1,0,18,False,True,0,0,51,38,28,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
170000,28.3,0,6,0.79,0.21,0,0,15,1,0,17,False,True,0,0,52,38,28,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
172000,28.7,0,6,0.8,0.21,0,0,15,1,0,17,False,True,0,0,52,39,29,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
174000,29,0,6,0.81,0.21,0,0,12,1,0,17,False,True,0,0,52,38,28,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
176000,29.1,0,6,0.81,0.21,0,0,12,1,0,17,False,True,0,0,53,39,29,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
178000,29.1,0,6,0.81,0.21,0,0,12,1,0,17,False,True,0,0,52,39,30,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
180000,29,0,6,0.81,0.21,0,0,12,1,0,17,False,True,0,0,53,40,31,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
182000,29,0,6,0.81,0.21,0,0,12,1,0,17,False,True,0,0,53,39,30,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
184000,29.1,0,6,0.82,0.21,0,0,12,1,0,17,False,True,0,0,52,38,27,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
186000,29.1,0,6,0.82,0.21,0,0,12,1,0,16,False,True,0,0,52,38,28,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
188000,29.1,0,6,0.81,0.21,0,0,12,1,0,16,False,True,0,0,52,39,30,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
190000,29.1,0,6,0.81,0.21,0,0,12,1,0,16,False,True,0,0,53,39,29,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
