Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
162,40,85,123,False,3.9,1,8/17/2024 2:11:20 PM,False,0,1,86,21.5,1900,,3.9,5,8/17/2024 2:42:55 PM,False,0,1,937B0677,86,2,13,GF,40/85,1002,1002,Peregrine
Time (ms),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
0,4.6,0,1,0.3,0.21,0,0,0,1,0,28,False,True,0,0,50,37,25,3.9,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
2000,5.1,0,1,0.31,0.21,0,0,0,1,0,28,False,True,0,0,51,38,26,3.9,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
4000,5.3,0,1,0.32,0.21,0,0,99,1,0,28,False,True,0,0,50,38,26,3.91,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
6000,5.5,0,1,0.32,0.21,0,0,99,1,0,27,False,True,0,0,50,37,25,3.91,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
8000,5.5,0,1,0.32,0.21,0,0,99,1,0,27,False,True,0,0,50,38,24,3.91,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
10000,5.9,0,1,0.33,0.21,0,0,99,1,0,27,False,True,0,0,50,37,25,3.91,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
12000,6.2,0,1,0.34,0.21,0,0,99,1,0,27,False,True,0,0,51,37,26,3.91,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
14000,6.5,0,1,0.34,0.21,0,0,99,1,0,27,False,True,0,0,50,37,24,3.91,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
16000,6.9,0,1,0.35,0.21,0,0,99,1,0,27,False,True,0,0,50,38,26,3.91,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
18000,7.1,0,1,0.35,0.21,0,0,99,1,0,27,False,True,0,0,51,38,26,3.91,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
