Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
105,40,85,124,False,3.9,0,7/12/2024 1:44:50 PM,False,0,1,86,27.5,1526,,3.9,3,7/12/2024 2:10:11 PM,False,0,1,937B0677,86,2,13,GF,40/85,995,995,Peregrine
Time (ms),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
0,4.8,0,1,0.3,0.21,0,0,0,1,0,25,False,True,0,0,52,40,28,3.88,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
2000,5.4,0,1,0.31,0.21,0,0,0,1,0,25,False,True,0,0,51,38,27,3.88,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
4000,6,0,1,0.33,0.21,0,0,99,1,0,25,False,True,0,0,52,41,28,3.88,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
6000,6.7,0,1,0.34,0.21,0,0,99,1,0,25,False,True,0,0,52,40,28,3.89,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
8000,7.2,0,1,0.35,0.21,0,0,99,1,0,25,False,True,0,0,50,37,26,3.89,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
10000,7.8,0,1,0.37,0.21,0,0,99,1,0,25,False,True,0,0,51,39,28,3.89,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
12000,8.2,0,1,0.38,0.21,0,0,99,1,0,25,False,True,0,0,50,37,27,3.89,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
14000,8.7,0,1,0.38,0.21,0,0,99,1,0,24,False,True,0,0,52,40,28,3.88,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
16000,9.2,0,1,0.4,0.21,0,0,99,1,0,24,False,True,0,0,51,39,28,3.88,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
18000,9.6,0,1,0.41,0.21,0,0,99,1,0,24,False,True,0,0,52,40,28,3.88,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
20000,10.2,0,1,0.42,0.21,0,0,99,1,0,24,False,True,0,0,52,38,26,3.88,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
22000,10.6,0,1,0.43,0.21,0,0,99,1,0,24,False,True,0,0,51,39,27,3.88,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
24000,11.1,0,1,0.44,0.21,0,0,99,1,0,24,False,True,0,0,52,38,27,3.88,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
26000,11.6,0,2,0.45,0.21,0,0,99,1,0,24,False,True,0,0,53,41,30,3.88,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
28000,12.2,0,2,0.46,0.21,0,0,99,1,0,24,False,True,0,0,54,38,28,3.88,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
30000,12.7,0,5,0.47,0.21,0,0,95,1,0,24,False,True,0,0,51,38,27,3.88,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
