Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
108,40,85,2,False,3.9,1,7/12/2024 3:59:50 PM,False,0,1,86,4.7,946,,3.9,1,7/12/2024 4:15:31 PM,False,0,1,937B0677,86,2,13,GF,40/85,995,995,Peregrine
Time (ms),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
0,0,0,1,0.22,0.21,0,0,99,1,0,24,False,True,0,0,51,39,27,3.87,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
2000,1.2,0,1,0.23,0.21,0,0,99,1,0,24,False,True,0,0,51,39,27,3.87,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
4000,1.6,0,1,0.24,0.21,0,0,99,1,0,24,False,True,0,0,52,40,27,3.87,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
6000,1.9,0,1,0.25,0.21,0,0,99,1,0,24,False,True,0,0,52,41,28,3.87,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
8000,2.2,0,1,0.25,0.21,0,0,99,1,0,24,False,True,0,0,52,40,28,3.87,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
10000,2.4,0,1,0.25,0.21,0,0,99,1,0,24,False,True,0,0,51,39,28,3.87,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
12000,2.8,0,1,0.26,0.21,0,0,99,1,0,24,False,True,0,0,51,39,28,3.87,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
14000,2.6,0,1,0.26,0.21,0,0,99,1,0,24,False,True,0,0,53,40,29,3.87,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
16000,2.4,0,1,0.26,0.21,0,0,99,1,0,24,False,True,0,0,54,40,28,3.87,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
18000,2.1,0,1,0.25,0.21,0,0,99,1,0,24,False,True,0,0,55,41,29,3.87,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
