Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
90,40,85,123,False,3.9,0,6/29/2024 1:47:40 PM,False,0,1,86,18.5,2086,,3.9,3,6/29/2024 2:22:21 PM,False,0,1,937B0677,86,2,13,GF,40/85,999,999,Peregrine
Time (ms),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
60000,14.6,0,5,0.51,0.21,0,0,67,1,0,23,False,True,0,0,54,40,28,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
62000,14.6,0,5,0.51,0.21,0,0,67,1,0,23,False,True,0,0,53,41,29,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
64000,14.6,0,5,0.51,0.21,0,0,67,1,0,23,False,True,0,0,54,41,30,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
66000,14.7,0,5,0.51,0.21,0,0,67,1,0,23,False,True,0,0,54,40,29,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
68000,14.7,0,5,0.52,0.21,0,0,65,1,0,23,False,True,0,0,54,41,29,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
70000,14.7,0,5,0.51,0.21,0,0,65,1,0,22,False,True,0,0,54,41,29,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
72000,14.8,0,5,0.51,0.21,0,0,65,1,0,22,False,True,0,0,53,40,29,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
74000,14.7,0,5,0.52,0.21,0,0,65,1,0,22,False,True,0,0,54,41,30,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
76000,14.6,0,5,0.51,0.21,0,0,65,1,0,22,False,True,0,0,51,36,26,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
78000,14.5,0,5,0.51,0.21,0,0,67,1,0,22,False,True,0,0,51,36,25,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
80000,14.6,0,5,0.51,0.21,0,0,67,1,0,22,False,True,0,0,51,35,25,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
82000,14.7,0,5,0.51,0.21,0,0,67,1,0,22,False,True,0,0,52,38,28,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
84000,14.8,0,5,0.52,0.21,0,0,65,1,0,22,False,True,0,0,51,37,27,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
86000,14.9,0,5,0.52,0.21,0,0,65,1,0,22,False,True,0,0,51,35,25,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
88000,14.9,0,5,0.52,0.21,0,0,65,1,0,22,False,True,0,0,53,38,29,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
90000,15,0,5,0.52,0.21,0,0,65,1,0,22,False,True,0,0,51,36,25,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
92000,15.1,0,5,0.52,0.21,0,0,65,1,0,22,False,True,0,0,51,36,25,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
